"umlsid"	"parent_id"
"C0025292"	"meddra:10029205"
"C0025292"	"meddra:10021881"
"C0025292"	"meddra:10060656"
"C0025292"	"meddra:10018955"
"C0025292"	"meddra:10019521"
"C0026936"	"meddra:10061300"
"C0026936"	"meddra:10028470"
"C0026936"	"meddra:10028474"
"C0026936"	"meddra:10021881"
"C0026936"	"meddra:10028469"
"C0029454"	"meddra:10031280"
"C0029454"	"meddra:10029509"
"C0029454"	"meddra:10028396"
"C0029454"	"meddra:10028395"
"C0029454"	"meddra:10010331"
"C0029454"	"meddra:10001556"
"C0029454"	"meddra:10026821"
"C0006818"	"meddra:10053136"
"C0006818"	"meddra:10004018"
"C0006818"	"meddra:10021881"
"C0006818"	"meddra:10051226"
"C0024534"	"meddra:10063094"
"C0024534"	"meddra:10035499"
"C0024534"	"meddra:10014600"
"C0024534"	"meddra:10007951"
"C0024534"	"meddra:10037072"
"C0024534"	"meddra:10021881"
"C0024534"	"meddra:10029205"
"C0025293"	"meddra:10027248"
"C0025293"	"meddra:10027203"
"C0025293"	"meddra:10024639"
"C0025293"	"meddra:10004018"
"C0025293"	"meddra:10007951"
"C0025293"	"meddra:10029205"
"C0025293"	"meddra:10021881"
"C0153254"	"meddra:10014669"
"C0153254"	"meddra:10014672"
"C0153254"	"meddra:10007134"
"C0153254"	"meddra:10017528"
"C0153254"	"meddra:10014662"
"C0153254"	"meddra:10007541"
"C0153254"	"meddra:10021881"
"C0153254"	"meddra:10007146"
"C0153685"	"meddra:10027455"
"C0153685"	"meddra:10038486"
"C0153685"	"meddra:10027467"
"C0153685"	"meddra:10027476"
"C0153685"	"meddra:10038430"
"C0153685"	"meddra:10038359"
"C0153685"	"meddra:10029104"
"C0153685"	"meddra:10038480"
"C0153685"	"meddra:10039852"
"C0154639"	"meddra:10027256"
"C0154639"	"meddra:10042180"
"C0154639"	"meddra:10027203"
"C0154639"	"meddra:10007951"
"C0154639"	"meddra:10004018"
"C0154639"	"meddra:10021881"
"C0154639"	"meddra:10029205"
"C0154639"	"meddra:10042181"
"C0026709"	"ndfrt:N0000002047"
"C0026709"	"ndfrt:N0000002044"
"C0026709"	"ndfrt:N0000000658"
"C0026709"	"ndfrt:N0000002005"
"C0026709"	"ndfrt:N0000011105"
"C0026709"	"ndfrt:N0000002121"
"C0026709"	"ndfrt:N0000000004"
"C0220756"	"ndfrt:N0000181063"
"C0220756"	"ndfrt:N0000002187"
"C0220756"	"ndfrt:N0000003296"
"C0220756"	"ndfrt:N0000003294"
"C0220756"	"ndfrt:N0000001898"
"C0220756"	"ndfrt:N0000001466"
"C0220756"	"ndfrt:N0000000004"
"C0015405"	"ndfrt:N0000003326"
"C0015405"	"ndfrt:N0000003323"
"C0015405"	"ndfrt:N0000001181"
"C0015405"	"ndfrt:N0000000004"
"C0025292"	"ndfrt:N0000001983"
"C0025292"	"ndfrt:N0000001398"
"C0025292"	"ndfrt:N0000003494"
"C0025292"	"ndfrt:N0000003506"
"C0025292"	"ndfrt:N0000000524"
"C0025292"	"ndfrt:N0000000523"
"C0025292"	"ndfrt:N0000000007"
"C0025292"	"ndfrt:N0000000004"
"C0026936"	"ndfrt:N0000002073"
"C0026936"	"ndfrt:N0000002074"
"C0026936"	"ndfrt:N0000003506"
"C0026936"	"ndfrt:N0000000524"
"C0026936"	"ndfrt:N0000000523"
"C0026936"	"ndfrt:N0000000007"
"C0026936"	"ndfrt:N0000000004"
"C0029454"	"ndfrt:N0000002258"
"C0029454"	"ndfrt:N0000002262"
"C0029454"	"ndfrt:N0000002249"
"C0029454"	"ndfrt:N0000000585"
"C0029454"	"ndfrt:N0000000584"
"C0029454"	"ndfrt:N0000002067"
"C0029454"	"ndfrt:N0000000004"
"C0006818"	"ndfrt:N0000000649"
"C0006818"	"ndfrt:N0000003506"
"C0006818"	"ndfrt:N0000000524"
"C0006818"	"ndfrt:N0000000523"
"C0006818"	"ndfrt:N0000000007"
"C0006818"	"ndfrt:N0000000004"
"C0024534"	"ndfrt:N0000003482"
"C0024534"	"ndfrt:N0000004198"
"C0024534"	"ndfrt:N0000004197"
"C0024534"	"ndfrt:N0000000710"
"C0024534"	"ndfrt:N0000000523"
"C0024534"	"ndfrt:N0000000007"
"C0024534"	"ndfrt:N0000000004"
"C0025293"	"ndfrt:N0000001984"
"C0025293"	"ndfrt:N0000003512"
"C0025293"	"ndfrt:N0000004196"
"C0025293"	"ndfrt:N0000000524"
"C0025293"	"ndfrt:N0000000523"
"C0025293"	"ndfrt:N0000000007"
"C0025293"	"ndfrt:N0000000004"
"C0276688"	"meddra:10067565"
"C0276688"	"meddra:10011486"
"C0276688"	"meddra:10017537"
"C0276688"	"meddra:10024970"
"C0276688"	"meddra:10017528"
"C0276688"	"meddra:10021881"
"C0276688"	"meddra:10038738"
"C0276688"	"meddra:10011489"
"C0276688"	"meddra:10035746"
"C0276688"	"meddra:10037371"
"C0009774"	"meddra:10010755"
"C0009774"	"meddra:10047465"
"C0009774"	"meddra:10010722"
"C0009774"	"meddra:10021877"
"C0009774"	"meddra:10047438"
"C0009774"	"meddra:10021881"
"C0009774"	"meddra:10015919"
"C0009774"	"meddra:10010756"
"C0009774"	"meddra:10047437"
"C0014557"	"meddra:10036312"
"C0014557"	"meddra:10052638"
"C0014557"	"meddra:10039912"
"C0014557"	"meddra:10039911"
"C0014557"	"meddra:10022114"
"C0014557"	"meddra:10022117"
"C0014557"	"meddra:10029205"
"C0014557"	"meddra:10063948"
"C0019693"	"meddra:10020161"
"C0019693"	"meddra:10052740"
"C0019693"	"meddra:10038997"
"C0019693"	"meddra:10047438"
"C0019693"	"meddra:10021460"
"C0019693"	"meddra:10021428"
"C0019693"	"meddra:10021881"
"C0019693"	"meddra:10020160"
"C0019693"	"meddra:10020443"
"C0019693"	"meddra:10020441"
"C0019693"	"meddra:10020172"
"C0009774"	"ndfrt:N0000000838"
"C0009774"	"ndfrt:N0000000833"
"C0009774"	"ndfrt:N0000000831"
"C0009774"	"ndfrt:N0000001181"
"C0009774"	"ndfrt:N0000000004"
"C0014557"	"ndfrt:N0000001133"
"C0014557"	"ndfrt:N0000000608"
"C0014557"	"ndfrt:N0000000605"
"C0014557"	"ndfrt:N0000000709"
"C0014557"	"ndfrt:N0000002159"
"C0014557"	"ndfrt:N0000000004"
"C0019693"	"ndfrt:N0000003302"
"C0019693"	"ndfrt:N0000001667"
"C0019693"	"ndfrt:N0000001668"
"C0019693"	"ndfrt:N0000000004"
"C0520775"	"meddra:10011797"
"C0520775"	"meddra:10023455"
"C0520775"	"meddra:10005049"
"C0520775"	"meddra:10004994"
"C0520775"	"meddra:10004018"
"C0520775"	"meddra:10021881"
"C0520775"	"meddra:10038359"
"C0520775"	"meddra:10023457"
"C0520775"	"meddra:10023459"
"C0853852"	"meddra:10011790"
"C0853852"	"meddra:10015295"
"C0853852"	"meddra:10005049"
"C0853852"	"meddra:10004994"
"C0853852"	"meddra:10004018"
"C0853852"	"meddra:10021881"
"C0853852"	"meddra:10038359"
"C0853852"	"meddra:10011789"
"C0853852"	"meddra:10015293"
"C0853852"	"meddra:10015297"
"C0553662"	"meddra:10059177"
"C0553662"	"meddra:10039078"
"C0553662"	"meddra:10039075"
"C0553662"	"meddra:10003816"
"C0553662"	"meddra:10023213"
"C0553662"	"meddra:10028395"
"C0553662"	"meddra:10021428"
"C0553662"	"meddra:10059176"
"C0553662"	"meddra:10023266"
"C0553662"	"meddra:10023267"
"C0085094"	"meddra:10049036"
"C0276648"	"meddra:10017529"
"C0276648"	"meddra:10014672"
"C0276648"	"meddra:10017536"
"C0276648"	"meddra:10017528"
"C0276648"	"meddra:10014662"
"C0276648"	"meddra:10007541"
"C0276648"	"meddra:10021881"
"C0276648"	"meddra:10014673"
"C2242472"	"meddra:10045927"
"C2242472"	"meddra:10045936"
"C2242472"	"meddra:10061017"
"C2242472"	"meddra:10005977"
"C0553662"	"ndfrt:N0000000481"
"C0553662"	"ndfrt:N0000000482"
"C0553662"	"ndfrt:N0000000478"
"C0553662"	"ndfrt:N0000001727"
"C0553662"	"ndfrt:N0000002067"
"C0553662"	"ndfrt:N0000000004"
"C0085094"	"ndfrt:N0000003421"
"C0085094"	"ndfrt:N0000001417"
"C0085094"	"ndfrt:N0000004034"
"C0085094"	"ndfrt:N0000002159"
"C0085094"	"ndfrt:N0000000004"
"C0392164"	"meddra:10011763"
"C0392164"	"meddra:10025039"
"C0392164"	"meddra:10006484"
"C0392164"	"meddra:10006436"
"C0392164"	"meddra:10038686"
"C0392164"	"meddra:10010331"
"C0392164"	"meddra:10038738"
"C0025295"	"meddra:10027253"
"C0025295"	"meddra:10042180"
"C0025295"	"meddra:10027203"
"C0025295"	"meddra:10007951"
"C0025295"	"meddra:10004018"
"C0025295"	"meddra:10021881"
"C0025295"	"meddra:10029205"
"C0025295"	"meddra:10042194"
"C0025295"	"meddra:10035645"
"C0456107"	"meddra:10028960"
"C0456107"	"meddra:10058780"
"C0456107"	"meddra:10028949"
"C0456107"	"meddra:10027187"
"C0456107"	"meddra:10007935"
"C0456107"	"meddra:10021879"
"C0456107"	"meddra:10007951"
"C0456107"	"meddra:10028920"
"C0456107"	"meddra:10036585"
"C0456107"	"meddra:10029205"
"C0456107"	"meddra:10021881"
"C1096562"	"meddra:10054124"
"C1096562"	"meddra:10004047"
"C1096562"	"meddra:10004018"
"C1096562"	"meddra:10021881"
"C0017531"	"meddra:10050251"
"C0017531"	"meddra:10025353"
"C0017531"	"meddra:10018865"
"C0017531"	"meddra:10029104"
"C0017531"	"meddra:10005329"
"C0153188"	"meddra:10056873"
"C0153188"	"meddra:10044587"
"C0153188"	"meddra:10004018"
"C0153188"	"meddra:10021881"
"C0153188"	"meddra:10024011"
"C0153188"	"meddra:10043290"
"C0220655"	"meddra:10048630"
"C0220655"	"meddra:10034469"
"C0220655"	"meddra:10030315"
"C0220655"	"meddra:10068775"
"C0220655"	"meddra:10034468"
"C0220655"	"meddra:10007541"
"C0220655"	"meddra:10029104"
"C0278498"	"meddra:10061967"
"C0278498"	"meddra:10017812"
"C0278498"	"meddra:10017991"
"C0278498"	"meddra:10017990"
"C0278498"	"meddra:10017947"
"C0278498"	"meddra:10029104"
"C0278498"	"meddra:10063916"
"C0278498"	"meddra:10026483"
"C0278498"	"meddra:10017766"
"C0278498"	"meddra:10042087"
"C0278498"	"meddra:10017803"
"C0025306"	"meddra:10027280"
"C0025306"	"meddra:10028909"
"C0025306"	"meddra:10004018"
"C0025306"	"meddra:10021881"
"C0025306"	"meddra:10027281"
"C0025306"	"meddra:10054615"
"C0025306"	"meddra:10027268"
"C0025306"	"meddra:10040048"
"C0025306"	"meddra:10040081"
"C0025295"	"ndfrt:N0000001986"
"C0025295"	"ndfrt:N0000003512"
"C0025295"	"ndfrt:N0000004196"
"C0025295"	"ndfrt:N0000000524"
"C0025295"	"ndfrt:N0000000523"
"C0025295"	"ndfrt:N0000000007"
"C0025295"	"ndfrt:N0000000004"
"C0017531"	"ndfrt:N0000001330"
"C0017531"	"ndfrt:N0000001914"
"C0017531"	"ndfrt:N0000001669"
"C0017531"	"ndfrt:N0000001668"
"C0017531"	"ndfrt:N0000000004"
"C0730274"	"meddra:10051065"
"C0085407"	"meddra:10053982"
"C0085407"	"meddra:10037075"
"C0085407"	"meddra:10037072"
"C0085407"	"meddra:10021881"
"C0276089"	"meddra:10035699"
"C0276089"	"meddra:10015295"
"C0276089"	"meddra:10004048"
"C0276089"	"meddra:10024970"
"C0276089"	"meddra:10004018"
"C0276089"	"meddra:10021881"
"C0276089"	"meddra:10038738"
"C0276089"	"meddra:10035679"
"C0153467"	"meddra:10061269"
"C0153467"	"meddra:10025680"
"C0153467"	"meddra:10017992"
"C0153467"	"meddra:10017991"
"C0153467"	"meddra:10017990"
"C0153467"	"meddra:10017947"
"C0153467"	"meddra:10029104"
"C0153467"	"meddra:10026340"
"C0153467"	"meddra:10026669"
"C0752130"	"meddra:10050209"
"C0752130"	"meddra:10041544"
"C0752130"	"meddra:10008192"
"C0752130"	"meddra:10003216"
"C0752130"	"meddra:10041543"
"C0752130"	"meddra:10029205"
"C0752130"	"meddra:10047065"
"C0752130"	"meddra:10054635"
"C0272275"	"meddra:10058336"
"C0272275"	"meddra:10027682"
"C0272275"	"meddra:10014524"
"C0272275"	"meddra:10014523"
"C0272275"	"meddra:10027665"
"C0272275"	"meddra:10021428"
"C0272275"	"meddra:10047065"
"C0040560"	"meddra:10010652"
"C0040560"	"meddra:10057179"
"C0040560"	"meddra:10037074"
"C0040560"	"meddra:10028929"
"C0040560"	"meddra:10028920"
"C0040560"	"meddra:10021882"
"C0040560"	"meddra:10037072"
"C0040560"	"meddra:10021881"
"C0040560"	"meddra:10010331"
"C0040560"	"meddra:10036585"
"C0000810"	"meddra:10061617"
"C0000810"	"meddra:10000235"
"C0000810"	"meddra:10000211"
"C0000810"	"meddra:10036585"
"C0000810"	"meddra:10000240"
"C0275804"	"meddra:10042189"
"C0275804"	"meddra:10044013"
"C0275804"	"meddra:10042180"
"C0275804"	"meddra:10004054"
"C0275804"	"meddra:10024970"
"C0275804"	"meddra:10004018"
"C0275804"	"meddra:10021881"
"C0275804"	"meddra:10038738"
"C0085407"	"ndfrt:N0000003498"
"C0085407"	"ndfrt:N0000002075"
"C0085407"	"ndfrt:N0000000523"
"C0085407"	"ndfrt:N0000000007"
"C0085407"	"ndfrt:N0000000004"
"C0752130"	"ndfrt:N0000004176"
"C0752130"	"ndfrt:N0000004174"
"C0752130"	"ndfrt:N0000002793"
"C0752130"	"ndfrt:N0000000709"
"C0752130"	"ndfrt:N0000002159"
"C0752130"	"ndfrt:N0000000004"
"C0040560"	"ndfrt:N0000002991"
"C0040560"	"ndfrt:N0000004198"
"C0040560"	"ndfrt:N0000004197"
"C0040560"	"ndfrt:N0000000710"
"C0040560"	"ndfrt:N0000000523"
"C0040560"	"ndfrt:N0000000007"
"C0040560"	"ndfrt:N0000000004"
"C0000810"	"ndfrt:N0000000270"
"C0000810"	"ndfrt:N0000000268"
"C0000810"	"ndfrt:N0000002478"
"C0000810"	"ndfrt:N0000001224"
"C0000810"	"ndfrt:N0000000004"
"C0341834"	"meddra:10064525"
"C0341834"	"meddra:10008561"
"C0341834"	"meddra:10008275"
"C0341834"	"meddra:10016417"
"C0341834"	"meddra:10008555"
"C0341834"	"meddra:10021881"
"C0341834"	"meddra:10038604"
"C0029106"	"meddra:10030897"
"C0029106"	"meddra:10044560"
"C0029106"	"meddra:10019681"
"C0029106"	"meddra:10017968"
"C0029106"	"meddra:10017966"
"C0029106"	"meddra:10019654"
"C0029106"	"meddra:10019381"
"C0029106"	"meddra:10021881"
"C0029106"	"meddra:10019805"
"C0029106"	"meddra:10017947"
"C0039254"	"meddra:10043095"
"C0039254"	"meddra:10017968"
"C0039254"	"meddra:10008378"
"C0039254"	"meddra:10019381"
"C0039254"	"meddra:10017966"
"C0039254"	"meddra:10017947"
"C0039254"	"meddra:10021881"
"C0039254"	"meddra:10043096"
"C0085677"	"meddra:10036106"
"C0085677"	"meddra:10001608"
"C0085677"	"meddra:10036107"
"C0085677"	"meddra:10034606"
"C0085677"	"meddra:10003018"
"C0085677"	"meddra:10027433"
"C0085677"	"meddra:10029205"
"C0085677"	"meddra:10001629"
"C0275794"	"meddra:10061554"
"C0275794"	"meddra:10041925"
"C0275794"	"meddra:10004054"
"C0275794"	"meddra:10024970"
"C0275794"	"meddra:10004018"
"C0275794"	"meddra:10021881"
"C0275794"	"meddra:10038738"
"C0017418"	"meddra:10042880"
"C0017418"	"meddra:10044587"
"C0017418"	"meddra:10038613"
"C0017418"	"meddra:10038612"
"C0017418"	"meddra:10004018"
"C0017418"	"meddra:10021881"
"C0017418"	"meddra:10038604"
"C0017418"	"meddra:10018176"
"C0343532"	"meddra:10044251"
"C0343532"	"meddra:10042180"
"C0343532"	"meddra:10009193"
"C0343532"	"meddra:10011954"
"C0343532"	"meddra:10004018"
"C0343532"	"meddra:10021881"
"C0343532"	"meddra:10047065"
"C0343532"	"meddra:10042190"
"C0040553"	"meddra:10044269"
"C0040553"	"meddra:10038909"
"C0040553"	"meddra:10028914"
"C0040553"	"meddra:10017968"
"C0040553"	"meddra:10017966"
"C0040553"	"meddra:10019381"
"C0040553"	"meddra:10021877"
"C0040553"	"meddra:10015919"
"C0040553"	"meddra:10021881"
"C0040553"	"meddra:10017947"
"C0040553"	"meddra:10044268"
"C0005660"	"meddra:10020428"
"C0005660"	"meddra:10029511"
"C0005660"	"meddra:10022114"
"C0005660"	"meddra:10022117"
"C0007780"	"meddra:10008088"
"C0007780"	"meddra:10008205"
"C0007780"	"meddra:10007948"
"C0007780"	"meddra:10007963"
"C0007780"	"meddra:10014523"
"C0007780"	"meddra:10047065"
"C0007780"	"meddra:10029205"
"C0007780"	"meddra:10014530"
"C0007780"	"meddra:10014515"
"C0007780"	"meddra:10008109"
"C0007780"	"meddra:10008108"
"C0034067"	"meddra:10014561"
"C0034067"	"meddra:10033979"
"C0034067"	"meddra:10024967"
"C0034067"	"meddra:10038738"
"C0034067"	"meddra:10014563"
"C0029106"	"ndfrt:N0000002224"
"C0029106"	"ndfrt:N0000003004"
"C0029106"	"ndfrt:N0000001448"
"C0029106"	"ndfrt:N0000002319"
"C0029106"	"ndfrt:N0000000007"
"C0029106"	"ndfrt:N0000000004"
"C0039254"	"ndfrt:N0000002896"
"C0039254"	"ndfrt:N0000000738"
"C0039254"	"ndfrt:N0000001448"
"C0039254"	"ndfrt:N0000002319"
"C0039254"	"ndfrt:N0000000007"
"C0039254"	"ndfrt:N0000000004"
"C0085677"	"ndfrt:N0000004089"
"C0085677"	"ndfrt:N0000004088"
"C0085677"	"ndfrt:N0000004170"
"C0085677"	"ndfrt:N0000003982"
"C0085677"	"ndfrt:N0000003977"
"C0085677"	"ndfrt:N0000000538"
"C0085677"	"ndfrt:N0000000006"
"C0085677"	"ndfrt:N0000000004"
"C0040553"	"ndfrt:N0000002988"
"C0040553"	"ndfrt:N0000003545"
"C0040553"	"ndfrt:N0000003544"
"C0040553"	"ndfrt:N0000002119"
"C0040553"	"ndfrt:N0000001448"
"C0040553"	"ndfrt:N0000002319"
"C0040553"	"ndfrt:N0000000007"
"C0040553"	"ndfrt:N0000000004"
"C0005660"	"ndfrt:N0000000557"
"C0005660"	"ndfrt:N0000000556"
"C0005660"	"ndfrt:N0000002447"
"C0005660"	"ndfrt:N0000003977"
"C0005660"	"ndfrt:N0000000538"
"C0005660"	"ndfrt:N0000000006"
"C0005660"	"ndfrt:N0000000004"
"C0034067"	"ndfrt:N0000002542"
"C0034067"	"ndfrt:N0000001879"
"C0034067"	"ndfrt:N0000002602"
"C0034067"	"ndfrt:N0000000004"
"C0040997"	"meddra:10044652"
"C0040997"	"meddra:10044645"
"C0040997"	"meddra:10011305"
"C0040997"	"meddra:10029205"
"C0040997"	"meddra:10043836"
"C0040997"	"meddra:10043837"
"C0040997"	"meddra:10029227"
"C0149911"	"meddra:10020584"
"C0149911"	"meddra:10014157"
"C0149911"	"meddra:10006975"
"C0149911"	"meddra:10067229"
"C0149911"	"meddra:10068775"
"C0149911"	"meddra:10013296"
"C0149911"	"meddra:10029112"
"C0149911"	"meddra:10014698"
"C0149911"	"meddra:10027433"
"C0149911"	"meddra:10029104"
"C0149911"	"meddra:10020588"
"C0003950"	"meddra:10003442"
"C0003950"	"meddra:10028914"
"C0003950"	"meddra:10017968"
"C0003950"	"meddra:10017966"
"C0003950"	"meddra:10019381"
"C0003950"	"meddra:10021881"
"C0003950"	"meddra:10017947"
"C0005967"	"meddra:10005995"
"C0005967"	"meddra:10005999"
"C0005967"	"meddra:10028390"
"C0005967"	"meddra:10028389"
"C0005967"	"meddra:10040778"
"C0005967"	"meddra:10029104"
"C0005967"	"meddra:10028395"
"C0005967"	"meddra:10005996"
"C0005967"	"meddra:10028984"
"C0015468"	"meddra:10016059"
"C0015468"	"meddra:10033372"
"C0015468"	"meddra:10018073"
"C0015468"	"meddra:10018065"
"C0015468"	"meddra:10033427"
"C0019243"	"meddra:10019860"
"C0019243"	"meddra:10010445"
"C0019243"	"meddra:10002425"
"C0019243"	"meddra:10002426"
"C0019243"	"meddra:10001708"
"C0019243"	"meddra:10027664"
"C0019243"	"meddra:10010331"
"C0019243"	"meddra:10021428"
"C0019243"	"meddra:10040785"
"C0019243"	"meddra:10056912"
"C0026918"	"meddra:10062207"
"C0026918"	"meddra:10003754"
"C0026918"	"meddra:10028440"
"C0026918"	"meddra:10021881"
"C0026918"	"meddra:10028441"
"C0026918"	"meddra:10045762"
"C0034013"	"meddra:10036520"
"C0034013"	"meddra:10044701"
"C0034013"	"meddra:10014692"
"C0034013"	"meddra:10013357"
"C0034013"	"meddra:10013356"
"C0034013"	"meddra:10014701"
"C0034013"	"meddra:10014698"
"C0034013"	"meddra:10038604"
"C0034013"	"meddra:10058084"
"C0034013"	"meddra:10000359"
"C0034013"	"meddra:10000360"
"C0034013"	"meddra:10014054"
"C0034013"	"meddra:10026944"
"C0034013"	"meddra:10037282"
"C0036202"	"meddra:10039486"
"C0036202"	"meddra:10039487"
"C0036202"	"meddra:10027665"
"C0036202"	"meddra:10021428"
"C0036202"	"meddra:10039490"
"C0036202"	"meddra:10054079"
"C0036202"	"meddra:10039485"
"C0036202"	"meddra:10054039"
"C0036202"	"meddra:10054078"
"C0040997"	"ndfrt:N0000003018"
"C0040997"	"ndfrt:N0000004147"
"C0040997"	"ndfrt:N0000000866"
"C0040997"	"ndfrt:N0000002159"
"C0040997"	"ndfrt:N0000000004"
"C0003950"	"ndfrt:N0000000488"
"C0003950"	"ndfrt:N0000003545"
"C0003950"	"ndfrt:N0000003544"
"C0003950"	"ndfrt:N0000002119"
"C0003950"	"ndfrt:N0000001448"
"C0003950"	"ndfrt:N0000002319"
"C0003950"	"ndfrt:N0000000007"
"C0003950"	"ndfrt:N0000000004"
"C0005967"	"ndfrt:N0000000590"
"C0005967"	"ndfrt:N0000000584"
"C0005967"	"ndfrt:N0000002067"
"C0005967"	"ndfrt:N0000000004"
"C0015468"	"ndfrt:N0000001196"
"C0015468"	"ndfrt:N0000002278"
"C0015468"	"ndfrt:N0000002173"
"C0015468"	"ndfrt:N0000002159"
"C0015468"	"ndfrt:N0000000004"
"C0019243"	"ndfrt:N0000181023"
"C0019243"	"ndfrt:N0000011105"
"C0019243"	"ndfrt:N0000002121"
"C0019243"	"ndfrt:N0000000004"
"C0026918"	"ndfrt:N0000002071"
"C0026918"	"ndfrt:N0000000299"
"C0026918"	"ndfrt:N0000003507"
"C0026918"	"ndfrt:N0000000524"
"C0026918"	"ndfrt:N0000000523"
"C0026918"	"ndfrt:N0000000007"
"C0026918"	"ndfrt:N0000000004"
"C0034013"	"ndfrt:N0000002535"
"C0034013"	"ndfrt:N0000001376"
"C0034013"	"ndfrt:N0000001099"
"C0034013"	"ndfrt:N0000000004"
"C0036202"	"ndfrt:N0000002670"
"C0036202"	"ndfrt:N0000001914"
"C0036202"	"ndfrt:N0000001669"
"C0036202"	"ndfrt:N0000001668"
"C0036202"	"ndfrt:N0000000004"
"C0086227"	"meddra:10014881"
"C0086227"	"meddra:10028914"
"C0086227"	"meddra:10022678"
"C0086227"	"meddra:10017966"
"C0086227"	"meddra:10019381"
"C0086227"	"meddra:10021881"
"C0086227"	"meddra:10017947"
"C0086227"	"meddra:10014882"
"C0086227"	"meddra:10043499"
"C0086227"	"meddra:10014883"
"C0086227"	"meddra:10035070"
"C0011881"	"meddra:10061835"
"C0011881"	"meddra:10029150"
"C0011881"	"meddra:10012658"
"C0011881"	"meddra:10012653"
"C0011881"	"meddra:10029149"
"C0011881"	"meddra:10038359"
"C0011881"	"meddra:10027433"
"C0011881"	"meddra:10014698"
"C0011881"	"meddra:10012678"
"C0011881"	"meddra:10012638"
"C0011881"	"meddra:10012687"
"C0029463"	"meddra:10039496"
"C0029463"	"meddra:10031295"
"C0029463"	"meddra:10031244"
"C0029463"	"meddra:10031291"
"C0085082"	"meddra:10017523"
"C0085082"	"meddra:10040054"
"C0085082"	"meddra:10021879"
"C0085082"	"meddra:10021881"
"C0085082"	"meddra:10017544"
"C0877131"	"meddra:10049059"
"C0877131"	"meddra:10018191"
"C0877131"	"meddra:10017536"
"C0877131"	"meddra:10017528"
"C0877131"	"meddra:10018188"
"C0877131"	"meddra:10038359"
"C0877131"	"meddra:10021881"
"C0004771"	"meddra:10054150"
"C0004771"	"meddra:10044583"
"C0004771"	"meddra:10039135"
"C0004771"	"meddra:10021881"
"C0004771"	"meddra:10004145"
"C0005283"	"meddra:10043391"
"C0005283"	"meddra:10043389"
"C0005283"	"meddra:10018903"
"C0005283"	"meddra:10005330"
"C0005283"	"meddra:10018902"
"C0005283"	"meddra:10005329"
"C0005283"	"meddra:10010331"
"C0005283"	"meddra:10004505"
"C0005283"	"meddra:10004514"
"C0005283"	"meddra:10054660"
"C0005587"	"meddra:10004911"
"C0005587"	"meddra:10004936"
"C0006309"	"meddra:10006495"
"C0006309"	"meddra:10004018"
"C0006309"	"meddra:10021881"
"C0006309"	"meddra:10006500"
"C0006309"	"meddra:10006501"
"C0006309"	"meddra:10045517"
"C0006309"	"meddra:10045646"
"C0006309"	"meddra:10026726"
"C0006309"	"meddra:10027094"
"C0086227"	"ndfrt:N0000003557"
"C0086227"	"ndfrt:N0000002275"
"C0086227"	"ndfrt:N0000003548"
"C0086227"	"ndfrt:N0000003544"
"C0086227"	"ndfrt:N0000002119"
"C0086227"	"ndfrt:N0000001448"
"C0086227"	"ndfrt:N0000002319"
"C0086227"	"ndfrt:N0000000007"
"C0086227"	"ndfrt:N0000000004"
"C0011881"	"ndfrt:N0000000957"
"C0011881"	"ndfrt:N0000011126"
"C0011881"	"ndfrt:N0000000950"
"C0011881"	"ndfrt:N0000001099"
"C0011881"	"ndfrt:N0000000004"
"C0029463"	"ndfrt:N0000002678"
"C0029463"	"ndfrt:N0000003687"
"C0029463"	"ndfrt:N0000002131"
"C0029463"	"ndfrt:N0000000839"
"C0029463"	"ndfrt:N0000003573"
"C0029463"	"ndfrt:N0000000004"
"C0085082"	"ndfrt:N0000003415"
"C0085082"	"ndfrt:N0000002075"
"C0085082"	"ndfrt:N0000000523"
"C0085082"	"ndfrt:N0000000007"
"C0085082"	"ndfrt:N0000000004"
"C0004771"	"ndfrt:N0000000532"
"C0004771"	"ndfrt:N0000000533"
"C0004771"	"ndfrt:N0000003506"
"C0004771"	"ndfrt:N0000000524"
"C0004771"	"ndfrt:N0000000523"
"C0004771"	"ndfrt:N0000000007"
"C0004771"	"ndfrt:N0000000004"
"C0005283"	"ndfrt:N0000003523"
"C0005283"	"ndfrt:N0000002919"
"C0005283"	"ndfrt:N0000000389"
"C0005283"	"ndfrt:N0000000387"
"C0005283"	"ndfrt:N0000000384"
"C0005283"	"ndfrt:N0000001459"
"C0005283"	"ndfrt:N0000001466"
"C0005283"	"ndfrt:N0000000004"
"C0006309"	"ndfrt:N0000000627"
"C0006309"	"ndfrt:N0000003506"
"C0006309"	"ndfrt:N0000000524"
"C0006309"	"ndfrt:N0000000523"
"C0006309"	"ndfrt:N0000000007"
"C0006309"	"ndfrt:N0000000004"
"C0008312"	"meddra:10004661"
"C0008312"	"meddra:10019669"
"C0008312"	"meddra:10003820"
"C0008312"	"meddra:10003816"
"C0008312"	"meddra:10019654"
"C0008312"	"meddra:10019805"
"C0008312"	"meddra:10021428"
"C0008312"	"meddra:10036680"
"C0008312"	"meddra:10009024"
"C0008312"	"meddra:10034176"
"C0008354"	"meddra:10008631"
"C0008354"	"meddra:10047400"
"C0008354"	"meddra:10017968"
"C0008354"	"meddra:10017966"
"C0008354"	"meddra:10004018"
"C0008354"	"meddra:10021881"
"C0008354"	"meddra:10017947"
"C0008354"	"meddra:10008632"
